Link,Name,Image,Category,Subcategory,Color,Current Price,Original Price,Description,Details,Tag,Status,Remarks,Timestamp
https://singapore.coach.com/women/bags/cr688-b4bl.html,PENN SHOULDER BAG IN SIGNATURE DENIM,https://s7d2.scene7.com/is/image/Coach/cr688_b4bl_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CR688 B4/BL,SGD 595.00,SGD 595.00,No Description Available,"Signature denim and glovetanned leather Three credit card slots Zip-top closure, fabric lining Detachable strap with 30.5cm drop 21cm (L) x 12cm (H) x 3cm (W)",,,In stock 3 Left in stock,2024-09-04 19:36:40
https://singapore.coach.com/women/bags/cr701-b4in.html,TABBY SHOULDER BAG 20 WITH QUILTING,https://s7d2.scene7.com/is/image/Coach/cr701_lhblk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CR701 LHBLK,SGD 895.00,SGD 895.00,No Description Available,"Denim and nappa leather Inside magnetic snap pocket Pushlock closure, fabric lining Outside slip pocket Chain strap with 54.5cm drop for shoulder or crossbody wear 20cm (L) x 11cm (H) x 7cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:40
https://singapore.coach.com/women/bags/cr704-b4in.html,TABBY SHOULDER BAG 26 WITH QUILTING,https://s7d2.scene7.com/is/image/Coach/cr704_b4in_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CR704 B4/IN,"SGD 1,200.00","SGD 1,200.00",No Description Available,"Denim and nappa leather Inside magnetic snap pocket Pushlock closure, fabric lining Outside slip pocket Chain strap with 54.5cm drop for shoulder or crossbody wear 26cm (L) x 14cm (H) x 8cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:40
https://singapore.coach.com/women/bags/cm702-b4sof-b4-soft-pink.html,HARLEY SHOULDER BAG 23-B4/Soft Pink,https://s7d2.scene7.com/is/image/Coach/cm702_b4sof_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CM702 B4SOF,SGD 895.00,No Original Price Available,No Description Available,"Glovetanned leather Inside zip and multifunction pockets Snap closure, leather lining Detachable handle with 21cm drop Outside open pocket Detachable strap with 54.5cm drop for shoulder or crossbody wear 22.5cm (L) x 13.5cm (H) x 5cm (W)",,,In stock 1 Left in stock,2024-09-04 19:36:41
https://singapore.coach.com/women/bags/cr708-b4in.html,WILLOW TOTE 24,https://s7d2.scene7.com/is/image/Coach/cr708_b4in_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CR708 B4/IN,SGD 595.00,SGD 595.00,No Description Available,Denim and refined calf leather Center zip compartment Turnlock and magnetic snap closures Handles with 11.5cm drop Detachable strap with 54.5cm drop for shoulder or crossbody wear Four protective feet at base 24cm (L) x 20cm (H) x 10.5cm (W),,,In stock 2 Left in stock,2024-09-04 19:36:41
https://singapore.coach.com/women/bags/cp149-b4ha.html,TABBY SHOULDER BAG 20 WITH QUILTING,https://s7d2.scene7.com/is/image/Coach/cp149_b4dna_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CP149 B4DNA,SGD 895.00,SGD 895.00,"A modern take on an archival 1970s Coach design, our structured Tabby shoulder bag is crafted of polished pebble leather. Smaller than the 26, the petite 20 features two detachable straps to carry by hand, style as a short shoulder bag or wear crossbody. It’s finished with our Signature hardware for an iconic touch.","Nappa leather Inside magnetic snap pocket Pushlock closure, leather lining Outside slip pocket Chain strap with 54.5cm drop for shoulder or crossbody wear 20cm (L) x 11cm (H) x 7cm (W)",,,In stock,2024-09-04 19:36:41
https://singapore.coach.com/women/bags/cp147-lhsf1.html,TABBY SHOULDER BAG 26 WITH QUILTING,https://s7d2.scene7.com/is/image/Coach/cp147_lhx1c_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CP147 LHX1C,"SGD 1,200.00","SGD 1,200.00","A modern take on an archival 1970s Coach design,  our structured Tabby shoulder bag is crafted of quilted plush, ultra-soft nappa leather. Finished with our tonal leather-covered Signature hardware for an iconic touch, the compact 26 features a long leather chain strap to wear crossbody or double up for a shorter, dressier look.","Nappa leather Inside zip and magnetic snap pockets Pushlock closure, leather lining Outside slip pocket Chain strap with 54.5cm drop for shoulder or crossbody wear 26cm (L) x 14cm (H) x 8cm (W)",,,In stock 1 Left in stock,2024-09-04 19:36:41
https://singapore.coach.com/women/bags/cp164-lhvra.html,CARGO TOTE 26,https://s7d2.scene7.com/is/image/Coach/cp164_lhvra_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CP164 LHVRA,SGD 425.00,No Original Price Available,"Carry as much (or as little) as you like with our lightweight Cargo tote. Detailed with our cursive Coach script embroidery and iconic turnlock closure, this compact 26 has an open interior with room for an iPad, two outside pockets for easy organization and a removable webbing strap for shoulder or crossbody wear. Crafted to last, this versatile carryall is made with cotton sourced from farms that use regenerative agricultural practices* and inspired by our commitment to reducing our impact on the planet. Now no matter where you go with it, you’ll always be toting around a little extra love for the planet.Br br*Say what? Just the bag itself, not the trims and straps. But did you know that regenerative agricultural practices help to maintain and rejuvenate land, increase biological diversity, and soil health, and could lead to increased carbon absorption? (Neat!)","Canvas, grosgrain and recycled leather Zip-top closure, fabric lining Handles with 10cm drop Outside turnlock and snap pockets Detachable strap with 61cm drop for shoulder or crossbody wear Fits an iPad 26cm (L) x 19.5cm (H) x 13cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:41
https://singapore.coach.com/women/bags/cp145-lhn19.html,TABBY SHOULDER BAG 20 WITH QUILTING,https://s7d2.scene7.com/is/image/Coach/cp145_lhx1c_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CP145 LHX1C,SGD 895.00,SGD 895.00,"A modern take on an archival 1970s Coach design, our structured Tabby shoulder bag is crafted of quilted plush, ultra-soft nappa leather. Slightly smaller than the 26, the petite 20 features a long leather chain strap to wear crossbody or double up for a shorter, dressier look. It’s finished with our tonal Signature hardware for an iconic touch.","Nappa leather Inside magnetic snap pocket Pushlock closure, leather lining Outside slip pocket Chain strap with 54.5cm drop for shoulder or crossbody wear 20cm (L) x 11cm (H) x 7cm (W)",,,In stock 3 Left in stock,2024-09-04 19:36:41
https://singapore.coach.com/women/bags/cr684-b4bk.html,ACE TOTE 35,https://s7d2.scene7.com/is/image/Coach/cr684_b4bk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CR684 B4/BK,SGD 950.00,SGD 950.00,No Description Available,"Refined calf leather Inside zip pocket Magnetic snap closure, fabric lining Handles with 9.5cm drop Detachable strap with 59.5cm drop for shoulder or crossbody wear Four protective feet at base Fits a 33cm laptop 34cm (L) x 27cm (H) x 16.5cm (W)",,,In stock,2024-09-04 19:36:41
https://singapore.coach.com/women/bags/cw569-b4wrl.html,ACE TOTE BAG 17,https://s7d2.scene7.com/is/image/Coach/cw569_b4wrl_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CW569 B4WRL,SGD 475.00,No Original Price Available,No Description Available,"Canvas and refined calf leather Two credit card slots Magnetic snap closure, fabric lining Handles with 5.5cm drop Detachable strap with 59.5cm drop for shoulder or crossbody wear Four protective feet at base 17cm (L) x 13cm (H) x 8cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:41
https://singapore.coach.com/women/bags/cr681-b4bk.html,ACE TOTE 26,https://s7d2.scene7.com/is/image/Coach/cr681_b4bk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CR681 B4/BK,SGD 750.00,SGD 750.00,No Description Available,"Refined calf leather Inside zip pocket Magnetic snap closure, fabric lining Handles with 8.5cm drop Detachable strap with 59.5cm drop for shoulder or crossbody wear Four protective feet at base 26cm (L) x 20.5cm (H) x 12cm (W)",,,In stock,2024-09-04 19:36:41
https://singapore.coach.com/women/bags/cx525-b4awv.html,STUDIO BAGUETTE BAG WITH HORSE AND CARRIAGE PRINT,https://s7d2.scene7.com/is/image/Coach/cx525_b4awv_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CX525 B4AWV,SGD 650.00,No Original Price Available,No Description Available,"Printed coated canvas and refined calf leather Eight credit card slots Inside multifunction pockets Pushlock closure, fabric lining Detachable handle with 21.5cm drop Outside open pocket Detachable strap with 48cm drop for shoulder or crossbody wear 20cm (L) x 11cm (H) x 6cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:41
https://singapore.coach.com/women/bags/cp150-b4bk.html,TABBY SHOULDER BAG 26 WITH QUILTING,https://s7d2.scene7.com/is/image/Coach/cp150_b4dna_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CP150 B4DNA,"SGD 1,200.00","SGD 1,200.00",No Description Available,"Nappa leather Inside zip and magnetic snap pockets Pushlock closure, fabric lining Outside slip pocket Chain strap with 54.5cm drop for shoulder or crossbody wear 26cm (L) x 14cm (H) x 8cm (W)",,,In stock,2024-09-04 19:36:41
https://singapore.coach.com/women/bags/cp119-b4bk.html,BROOME CARRYALL,https://s7d2.scene7.com/is/image/Coach/cp119_b4iy_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CP119 B4/IY,"SGD 1,100.00","SGD 1,100.00","Our Broome has all the effortless cool of its namesake Soho street. The spacious foldover silhouette is crafted of luxe refined leather with a high shine finish and secures with our pushlock ""C"" closure. Featuring pockets inside and out for easy organization and room for a mini tablet, carry it by hand or use the detachable strap to wear it crossbody.","Luxe refined calf leather Inside snap and multifunction pockets Leather lining, pushlock closure Top handle with 9cm drop Outside open pocket Detachable strap with 54.5cm drop for shoulder or crossbody wear Four protective feet at base 26cm (L) x 19.5cm (H) x 11.5cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:41
https://singapore.coach.com/women/bags/cp449-b4nq4.html,BROOME CARRYALL IN SIGNATURE CANVAS WITH SNAKESKIN DETAIL,https://s7d2.scene7.com/is/image/Coach/cp449_b4nq4_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CP449 B4NQ4,"SGD 1,250.00",No Original Price Available,No Description Available,"Signature coated canvas, refined calf leather and genuine snakeskin Inside snap and multifunction pockets Leather lining, pushlock closure Top handle with 9cm drop Outside open pocket Detachable strap with 54.5cm drop for shoulder or crossbody wear Four protective feet at base 26cm (L) x 19.5cm (H) x 11.5cm (W)",,,In stock,2024-09-04 19:36:41
https://singapore.coach.com/women/bags/c6860-b4-m2.html,ROGUE TOP HANDLE IN COLORBLOCK,https://s7d2.scene7.com/is/image/Coach/c6860_b4viz_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,C6860 B4VIZ,"SGD 1,295.00","SGD 1,295.00","Inspired by free spirits, rebels and dreamers, the aptly named Rogue is a go-anywhere bag. This petite addition to the Rogue family can be carried by the top handle, worn as a short shoulder bag with the elegant leather covered chain strap or crossbody with the long detachable strap. Perfectly organized with four compartments and a convenient outside slip pocket for easy access to essentials, the versatile colorblock glovetanned leather style secures with a pushlock closure.","Glovetanned leather Inside zip and multifunction pockets Pushlock closure, leather lining Top handle with 10.5cm drop Outside open pocket Detachable leather chain strap with 23cm drop Detachable long strap with 54.5cm drop for shoulder or crossbody wear 21.5cm (L) x 15.5cm (H) x 8.5cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:42
https://singapore.coach.com/women/bags/cu712-lhnm5.html,STUDIO BAGUETTE BAG WITH RIVETS,https://s7d2.scene7.com/is/image/Coach/cu712_lhnm5_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CU712 LHNM5,SGD 750.00,No Original Price Available,No Description Available,"Suede and glovetanned leather Eight credit card slots Inside multifunction pockets Pushlock closure, fabric lining Detachable handle with 21.5cm drop Outside open pocket Detachable strap with 48cm drop for shoulder or crossbody wear 20cm (L) x 11cm (H) x 6cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:42
https://singapore.coach.com/women/bags/c8561-b4de.html,WILLOW TOTE 24 IN COLORBLOCK,https://s7d2.scene7.com/is/image/Coach/c8561_b4cah_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,C8561 B4CAH,SGD 595.00,SGD 595.00,"Not too big, not too small, Willow is the perfect carry-it-all tote with space for all of your day-to-day essentials. Crafted of polished pebble leather, the 24 features two open pockets, a secure center zip compartment and our Signature turnlock closure. Carry it by the top handles or wear on the shoulder and crossbody with the detachable strap.",Polished pebble leather Center zip compartment Turnlock and magnetic snap closures Handles with 11.5cm drop Detachable strap with 54.5cm drop for shoulder or crossbody wear Four protective feet at base 24cm (L) x 20cm (H) x 10.5cm (W),,,In stock,2024-09-04 19:36:42
https://singapore.coach.com/women/bags/cd724-b4-mx.html,BANDIT CROSSBODY,https://s7d2.scene7.com/is/image/Coach/cd724_b4mx_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CD724 B4/MX,SGD 795.00,SGD 795.00,"Don’t let its name fool you: the put-together Bandit is as sophisticated as they come. Detailed with our C pushpin closure, this flap front crossbody is crafted of luxe refined leather with a high shine finish. The dual compartment design features a secure interior snap pocket, a convenient exterior pocket and a shoulder strap that adjusts for crossbody wear. (But be warned, it may steal your heart).","Luxe refined calf leather Inside snap and multifunction pockets Pushlock closure, leather lining Snap open pocket Adjustable strap with 54.5cm drop for shoulder or crossbody wear 18cm (L) x 11cm (H) x 6.5cm (W)",,,In stock,2024-09-04 19:36:42
https://singapore.coach.com/women/bags/cp120-b4bk.html,IDOL BAG 23,https://s7d2.scene7.com/is/image/Coach/cp120_b4mx_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CP120 B4/MX,SGD 995.00,SGD 995.00,"An every day superstar, our Idol is one major mini bag. Crafted of our luxe refined leather with a high shine finish, the long and lean 23 features an oversized magnetic “C” closure. Perfectly sized for all of your essentials with a gusseted interior and outside pocket, it’s finished with a detachable crossbody strap and a chunky chain-link strap (for when you’re feeling a little fancy).","Luxe refined calf leather Inside zip and snap pockets Magnetic snap closure, leather lining Outside open pocket Detachable strap with 54.5cm drop for shoulder or crossbody wear Interchangeable chain strap with 23.5cm drop 23cm (L) x 11cm (H) x 6cm (W)",,,In stock,2024-09-04 19:36:42
https://singapore.coach.com/women/bags/cp158-lhblk.html,CARGO TOTE,https://s7d2.scene7.com/is/image/Coach/cp158_lhblk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CP158 LHBLK,SGD 525.00,SGD 525.00,"Carry as much (or as little) as you like with our lightweight Cargo tote. Detailed with our cursive Coach script embroidery and iconic turnlock closure, this spacious carryall has an open interior with room for a 13” laptop, two outside pockets for easy organization and a removable webbing strap for shoulder or crossbody wear. Crafted to last, this versatile style is made with cotton sourced from farms that use regenerative agricultural practices* and inspired by our commitment to reducing our impact on the planet. Now no matter where you go with it, you’ll always be toting around a little extra love for the planet. *Say what? Just the bag itself, not the trims and straps. But did you know that regenerative agricultural practices help to maintain and rejuvenate land, increase biological diversity, and soil health, and could lead to increased carbon absorption? (Neat!)","Canvas, grosgrain and recycled leather Zip-top closure, fabric lining Handles with 11.5cm drop Outside turnlock and snap pockets Detachable strap with 61cm drop for shoulder or crossbody wear Fits a 33cm laptop 34cm (L) x 25.5cm (H) x 16cm (W)",,,In stock,2024-09-04 19:36:42
https://singapore.coach.com/women/bags/c0689-b4bk.html,WILLOW TOTE,https://s7d2.scene7.com/is/image/Coach/c0689_b4bk_a0?$desktopProductTile$,women-bags,,C0689 B4/BK,SGD 750.00,No Original Price Available,"Not too big, not too small, Willow is the perfect carry-it-all tote with space for all of your day-to-day essentials. Crafted of polished pebble leather, it features two open pockets, a secure center zip compartment and slender shoulder straps designed with a longer drop to fit comfortably over coats. Finished with our Signature turnlock closure, it fits up to a 13"" laptop.",Polished pebble leather Center zip compartment Turnlock and magnetic snap closures Handles with 29cm drop Four protective feet at base Fits a 33cm laptop 34.5cm (L) x 27.5cm (H) x 14.5cm (W),,,In stock 2 Left in stock,2024-09-04 19:36:42
https://singapore.coach.com/women/bags/ca215-b4udl.html,ROGUE TOP HANDLE IN SIGNATURE JACQUARD,https://s7d2.scene7.com/is/image/Coach/ca215_b4udl_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CA215 B4UDL,"SGD 1,295.00","SGD 1,295.00","Inspired by free spirits, rebels and dreamers, the aptly named Rogue is a go-anywhere bag. This petite addition to the Rogue family can be carried by the top handle, worn as a short shoulder bag with the elegant leather covered chain strap or crossbody with the long detachable strap. Perfectly organized with four compartments and a convenient outside slip pocket for easy access to essentials, the versatile style secures with a pushlock closure. Inspired by our commitment to rethinking and reducing our impact on the planet by repurposing waste materials, it’s crafted of glovetanned leather and our environmentally conscious Signature jacquard made from a blend of organic cotton and recycled plastic bottles.","Signature jacquard and glovetanned leather Inside zip and multifunction pockets Pushlock closure, leather lining Top handle with 10.5cm drop Outside open pocket Detachable leather chain strap with 23cm drop Detachable long strap with 54.5cm drop for shoulder or crossbody wear 21.5cm (L) x 15.5cm (H) x 8.5cm (W)",,,In stock 3 Left in stock,2024-09-04 19:36:42
https://singapore.coach.com/women/bags/ck025-b4nq4.html,TABBY WRISTLET IN SIGNATURE CANVAS,https://s7d2.scene7.com/is/image/Coach/ck025_b4nq4_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CK025 B4NQ4,SGD 525.00,No Original Price Available,"A modern take on an archival 1970s Coach design, our structured Tabby wristlet is crafted of buttery soft glovetanned leather and our Signature canvas. Finished with our Signature hardware, it's perfectly sized for cards, cash and a phone with an exterior slip pocket for easy access to essentials. The versatile style can be carried as a wristlet or a clutch and worn crossbody with the elegant chain strap, making it the perfect choice for both dressed up and casual looks.","Signature coated canvas and glovetanned leather Two credit card slots Inside multifunction pocket Pushlock closure, fabric lining Outside open pocket Detachable wrist strap Detachable chain strap with 58.5cm drop for shoulder or crossbody wear 18.5cm (L) x 11cm (H) x 3cm (W)",,,In stock,2024-09-04 19:36:42
https://singapore.coach.com/women/bags/ce772-v5blk.html,TABBY CHAIN CLUTCH,https://s7d2.scene7.com/is/image/Coach/ce772_b4bk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CE772 B4/BK,SGD 595.00,SGD 595.00,"A modern take on an archival 1970s Coach design, our structured Tabby clutch is crafted of polished pebble leather. Finished with our Signature hardware, this organized, three compartment design has a secure interior zippered compartment and an exterior slip pocket for easy access to essentials. The versatile bag can be carried as a clutch or worn crossbody with the elegant chain strap, making it the perfect choice for both dressed up and casual looks.","Polished pebble leather Eight credit card slots Inside zip and open pockets Snap closure, fabric lining Outside open pocket Detachable chain strap with 54.5cm drop for shoulder or crossbody wear 21cm (L) x 11.5cm (H) x 5cm (W)",,,In stock 3 Left in stock,2024-09-04 19:36:43
https://singapore.coach.com/women/bags/ch857-b4bk.html,TABBY SHOULDER BAG 26,https://s7d2.scene7.com/is/image/Coach/ch857_lhmpl_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CH857 LHMPL,SGD 895.00,SGD 895.00,"A modern take on an archival 1970s Coach design, our structured Tabby shoulder bag is crafted of polished pebble leather. Finished with our Signature hardware for an iconic touch, the compact 26 features two detachable straps to carry by hand, style as a short shoulder bag or wear crossbody.","Polished pebble leather Inside zip and multifunction pockets Snap closure, leather lining Outside slip pocket Detachable short strap with 18cm drop Detachable long strap with 54cm drop for shoulder or crossbody wear 26cm (L) x 15cm (H) x 8cm (W)",,,In stock,2024-09-04 19:36:43
https://singapore.coach.com/women/bags/cr682-b4wrl.html,ACE TOTE 26,https://s7d2.scene7.com/is/image/Coach/cr682_b4wrl_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CR682 B4WRL,SGD 750.00,No Original Price Available,No Description Available,"Canvas and refined calf leather Inside zip pocket Magnetic snap closure, fabric lining Handles with 8.5cm drop Detachable strap with 59.5cm drop for shoulder or crossbody wear Four protective feet at base 26cm (L) x 20.5cm (H) x 12cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:43
https://singapore.coach.com/women/bags/ch591-b4ta7.html,RIYA BACKPACK 21 IN SIGNATURE TEXTILE JACQUARD,https://s7d2.scene7.com/is/image/Coach/ch591_b4ta7_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CH591 B4TA7,SGD 750.00,No Original Price Available,"A grown-up take on sporty style, our Riya backpack is a sophisticated, hands-free design. Finished with our Rogue luggage top handle and Signature turnlock closure, the compact 21 is crafted of buttery soft glovetanned leather and our environmentally conscious Signature Textile Jacquard, a material lovingly created in a blend of organic cotton and recycled polyester made from recycled plastic bottles. Featuring a convenient exterior pocket for easy access to essentials, the interior drawstring and snap closure keep belongings secure, while adjustable shoulder straps ensure comfortable, all-day wear. You’ve got plans (and we’ve got your back.)","Signature textile jacquard and glovetanned leather Inside multifunction pocket Drawstring and snap closures, fabric lining Handle with 9cm drop Outside turnlock pocket Adjustable shoulder straps 23cm (L) x 21.5cm (H) x 12cm (W)",,,In stock,2024-09-04 19:36:43
https://singapore.coach.com/women/bags/c3766-b4cbd.html,WILLOW BUCKET BAG IN COLORBLOCK,https://s7d2.scene7.com/is/image/Coach/c3766_b4sz9_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,C3766 B4SZ9,SGD 650.00,SGD 650.00,"Not too big, not too small, Willow is the perfect go-anywhere shoulder bag with space for all of your day-to-day essentials. Crafted of colorblock polished pebble leather, it has an organized interior with one zip compartment, two open compartments and a pocket for small necessities. The streamlined bucket style secures with our Signature turnlock closure and can be carried by hand, on the shoulder or crossbody.",Polished pebble leather Inside multifunction pocket Center zip compartment Turnlock and snap closures Detachable short strap with 20cm drop Detachable long strap with 54.5cm drop for shoulder or crossbody wear Four protective feet at base 23.5cm (L) x 22cm (H) x 11cm (W),,,In stock,2024-09-04 19:36:43
https://singapore.coach.com/women/bags/ci032-b4nq4.html,TABBY SHOULDER BAG 26 IN SIGNATURE CANVAS,https://s7d2.scene7.com/is/image/Coach/ci032_b4nq4_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CI032 B4NQ4,SGD 895.00,No Original Price Available,"A modern take on an archival 1970s Coach design, our structured Tabby shoulder bag is crafted in a mix of Signature canvas and refined leather. Finished with our Signature hardware for an iconic touch, the compact 26 features two detachable straps to carry by hand, style as a short shoulder bag or wear crossbody.","Signature coated canvas and refined calf leather Inside zip and multifunction pockets Snap closure, leather lining Detachable short strap with 18cm drop Detachable long strap with 54cm drop for shoulder or crossbody wear 26cm (L) x 15cm (H) x 8cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:43
https://singapore.coach.com/women/bags/cj925-b4bk.html,TABBY CROSSBODY WRISTLET,https://s7d2.scene7.com/is/image/Coach/cj925_lhaqm_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CJ925 LHAQM,SGD 525.00,SGD 525.00,"A modern take on an archival 1970s Coach design, our structured Tabby wristlet is crafted of polished pebble leather. Finished with our Signature hardware, it's perfectly sized for cards, cash and a phone with an exterior slip pocket for easy access to essentials. The versatile style can be carried as a wristlet or a clutch and worn crossbody with the elegant chain strap, making it the perfect choice for both dressed up and casual looks.","Polished pebble leather Two credit card slots Inside multifunction pocket Pushlock closure, fabric lining Outside open pocket Detachable wrist strap Detachable chain strap with 58.5cm drop for shoulder or crossbody wear 18.5cm (L) x 11cm (H) x 3cm (W)",,,In stock,2024-09-04 19:36:43
https://singapore.coach.com/women/bags/ce774-b4nq4.html,TABBY CHAIN CLUTCH IN SIGNATURE CANVAS,https://s7d2.scene7.com/is/image/Coach/ce774_b4nq4_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CE774 B4NQ4,SGD 595.00,No Original Price Available,No Description Available,"Signature coated canvas and refined calf leather Eight credit card slots Inside zip and open pockets Snap closure, fabric lining Outside open pocket Detachable chain strap with 54.5cm drop for shoulder or crossbody wear 21cm (L) x 11.5cm (H) x 5cm (W)",,,In stock,2024-09-04 19:36:43
